Unnamed: 0,book_title,review_content,rating,label,clean_review,tokens,tokens_str
12390,양면의 조개껍데기,"실망스럽다. 별로 기대는 안 했지만. 현재의 일이 아닌 소재와 배경을 주재료로 삼는 판타지나 호러, SF장르에서, 독자로서의 내가 가장 주의를 기울이는 건, ‘내가 그 세계에 공감할 수 있는가’이다. 다르게 말하면 ‘작가가 나를 충분히 믿게끔 설득하고 있는가’ 정도겠지. 일단 작가가 제시한 설정에 설득되고 나면 이야기가 어떻게 흘러가든 크게 상관하지 않는다. 그런데 작가의 모든 작품을 섭렵한 건 아니지만, 읽을 때마다 느끼는 건 작가가 그 일에 참 미숙하다고 생각한다. 취향 운운할 문제는 아닌 것 같다. 취향은 당연히 사...+ 더보기",2,0,실망스럽다  별로 기대는 안 했지만  현재의 일이 아닌 소재와 배경을 주재료로 삼는 판타지나 호러   장르에서  독자로서의 내가 가장 주의를 기울이는 건   내가 그 세계에 공감할 수 있는가 이다  다르게 말하면  작가가 나를 충분히 믿게끔 설득하고 있는가  정도겠지  일단 작가가 제시한 설정에 설득되고 나면 이야기가 어떻게 흘러가든 크게 상관하지 않는다  그런데 작가의 모든 작품을 섭렵한 건 아니지만  읽을 때마다 느끼는 건 작가가 그 일에 참 미숙하다고 생각한다  취향 운운할 문제는 아닌 것 같다  취향은 당연히 사  더보기,"['실망', '스럽다', '별로', '기대는', '안', '했지만', '현재', '의', '일이', '아닌', '소재', '와', '배경', '을', '주', '재료', '로', '삼는', '판타지', '나', '호러', '장르', '에서', '독자', '로서', '의', '내', '가', '가장', '주의', '를', '기울이는', '건', '내', '가', '그', '세계', '에', '공감', '할', '수', '있는가', '이다', '다르게', '말', '하면', '작가', '가', '나를', '충분히', '믿게끔', '설득', '하고', '있는가', '정도', '겠지', '일단', '작가', '가', '제시', '한', '설정', '에', '설득', '되고', '나면', '이야기', '가', '어떻게', '흘러가든', '크게', '상관', '하지', '않는다', '그런데', '작가', '의', '모든', '작품', '을', '섭렵', '한', '건', '아니지만', '읽을', '때', '마다', '느끼는', '건', '작가', '가', '그', '일', '에', '참', '미숙', '하다고', '생각', '한다', '취향', '운운', '할', '문제', '는', '아닌', '것', '같다', '취향', '은', '당연히', '사', '더', '보기']",실망 스럽다 별로 기대는 안 했지만 현재 의 일이 아닌 소재 와 배경 을 주 재료 로 삼는 판타지 나 호러 장르 에서 독자 로서 의 내 가 가장 주의 를 기울이는 건 내 가 그 세계 에 공감 할 수 있는가 이다 다르게 말 하면 작가 가 나를 충분히 믿게끔 설득 하고 있는가 정도 겠지 일단 작가 가 제시 한 설정 에 설득 되고 나면 이야기 가 어떻게 흘러가든 크게 상관 하지 않는다 그런데 작가 의 모든 작품 을 섭렵 한 건 아니지만 읽을 때 마다 느끼는 건 작가 가 그 일 에 참 미숙 하다고 생각 한다 취향 운운 할 문제 는 아닌 것 같다 취향 은 당연히 사 더 보기
12391,이데올로기의 숭고한 대상,"오래 품절중이던 지젝의 영어권 첫 책 ˝이데올로기의숭고한대상˝이 새물결에서 다시 나옴.가격 45,000원;;여긴 거의 배째라 수준으로 가격을 책정하고 있음.번역에 오류가 꽤 있어서 다른 사람이 다시 번역해서 새로운 곳에서 나오길 바랬건만..최악의 경우..",2,0,오래 품절중이던 지젝의 영어권 첫 책  이데올로기의숭고한대상 이 새물결에서 다시 나옴 가격  원 여긴 거의 배째라 수준으로 가격을 책정하고 있음 번역에 오류가 꽤 있어서 다른 사람이 다시 번역해서 새로운 곳에서 나오길 바랬건만 최악의 경우 ,"['오래', '품절', '중', '이던', '지젝', '의', '영어권', '첫', '책', '이데올로기', '의', '숭고한', '대상', '이', '새', '물결', '에서', '다시', '나옴', '가격', '원', '여긴', '거의', '배', '째', '라', '수준', '으로', '가격', '을', '책정', '하고', '있음', '번역', '에', '오류', '가', '꽤', '있어서', '다른', '사람', '이', '다시', '번역', '해서', '새로운', '곳', '에서', '나오길', '바랬건', '만', '최악', '의', '경우']",오래 품절 중 이던 지젝 의 영어권 첫 책 이데올로기 의 숭고한 대상 이 새 물결 에서 다시 나옴 가격 원 여긴 거의 배 째 라 수준 으로 가격 을 책정 하고 있음 번역 에 오류 가 꽤 있어서 다른 사람 이 다시 번역 해서 새로운 곳 에서 나오길 바랬건 만 최악 의 경우
12392,랩 걸,"까칠읽기 . 숲노래 책읽기 / 인문책시렁 2025.2.1.까칠읽기 53《랩걸》 호프 자런 김희정 옮김 알마 2017.2.16.《랩걸》(호프 자런/김희정 옮김, 알마, 2017)은 어떤 책일까? 2025년이면 어느덧 여덟 해가 지났으니, 이제 까칠글을 쓸 때라고 느낀다. 영어 “Lab Girl”을 그냥 한글로만 적으면 뭔 책인지 어떻게 알까? 지난 2017년에 책이름부터 영 엉망이라고 둘레에 말했더니 ‘줄거리’를 읽으라고 핀잔을 하더라. 그래서 줄거리를 읽으면서 ‘옮김말’이 너무 얄궂다고 말했더니 ...+ 더보기",2,0,까칠읽기   숲노래 책읽기   인문책시렁  까칠읽기  랩걸  호프 자런 김희정 옮김 알마  랩걸 호프 자런 김희정 옮김  알마   은 어떤 책일까   년이면 어느덧 여덟 해가 지났으니  이제 까칠글을 쓸 때라고 느낀다  영어    을 그냥 한글로만 적으면 뭔 책인지 어떻게 알까  지난  년에 책이름부터 영 엉망이라고 둘레에 말했더니  줄거리 를 읽으라고 핀잔을 하더라  그래서 줄거리를 읽으면서  옮김말 이 너무 얄궂다고 말했더니   더보기,"['까', '칠', '읽기', '숲', '노래', '책', '읽기', '인문', '책', '시렁', '까', '칠', '읽기', '랩걸', '호프', '자런', '김희정', '옮김', '알마', '랩걸', '호프', '자런', '김희정', '옮김', '알마', '은', '어떤', '책', '일까', '년', '이', '면', '어느덧', '여덟', '해', '가', '지났으니', '이제', '까', '칠', '글', '을', '쓸', '때', '라고', '느낀다', '영어', '을', '그냥', '한글', '로만', '적으면', '뭔', '책', '인지', '어떻게', '알까', '지난', '년', '에', '책', '이름', '부터', '영', '엉망', '이라고', '둘레', '에', '말', '했더니', '줄거리', '를', '읽으라고', '핀잔', '을', '하더라', '그래서', '줄거리', '를', '읽으면서', '옮김말', '이', '너무', '얄궂다', '고', '말', '했더니', '더', '보기']",까 칠 읽기 숲 노래 책 읽기 인문 책 시렁 까 칠 읽기 랩걸 호프 자런 김희정 옮김 알마 랩걸 호프 자런 김희정 옮김 알마 은 어떤 책 일까 년 이 면 어느덧 여덟 해 가 지났으니 이제 까 칠 글 을 쓸 때 라고 느낀다 영어 을 그냥 한글 로만 적으면 뭔 책 인지 어떻게 알까 지난 년 에 책 이름 부터 영 엉망 이라고 둘레 에 말 했더니 줄거리 를 읽으라고 핀잔 을 하더라 그래서 줄거리 를 읽으면서 옮김말 이 너무 얄궂다 고 말 했더니 더 보기
12393,채식주의자 (리마스터판),"맨부커상을 받았다는 뉴스를 보고 구매했는데, 솔직히 이 책 끝까지 읽는데 엄청난 인내심과 속 거북함을 가지고 끝냈습니다. 내가 읽고 소화하기에는 너무도 난해한 책이라 생각합니다. 작가의 의도를 전혀 알지 못하고 책을 덮었던 기억이 납니다.",1,0,맨부커상을 받았다는 뉴스를 보고 구매했는데  솔직히 이 책 끝까지 읽는데 엄청난 인내심과 속 거북함을 가지고 끝냈습니다  내가 읽고 소화하기에는 너무도 난해한 책이라 생각합니다  작가의 의도를 전혀 알지 못하고 책을 덮었던 기억이 납니다 ,"['맨부커상', '을', '받았다는', '뉴스', '를', '보고', '구매', '했는데', '솔직히', '이', '책', '끝', '까지', '읽는데', '엄청난', '인내심', '과', '속', '거북함을', '가지', '고', '끝냈습니다', '내', '가', '읽고', '소화', '하기에는', '너무도', '난해한', '책', '이라', '생각', '합니다', '작가', '의', '의도', '를', '전혀', '알', '지', '못', '하고', '책', '을', '덮었던', '기억', '이', '납니다']",맨부커상 을 받았다는 뉴스 를 보고 구매 했는데 솔직히 이 책 끝 까지 읽는데 엄청난 인내심 과 속 거북함을 가지 고 끝냈습니다 내 가 읽고 소화 하기에는 너무도 난해한 책 이라 생각 합니다 작가 의 의도 를 전혀 알 지 못 하고 책 을 덮었던 기억 이 납니다
12394,대한민국의 시계는 거꾸로 간다 2,작품은 글귀어느곳이든 본인의 생각과 가치관이 반영되기 마련인데 딱 그정도인것으로. 언어의 품격이란 책을 다시봐야겠어요.,1,0,작품은 글귀어느곳이든 본인의 생각과 가치관이 반영되기 마련인데 딱 그정도인것으로  언어의 품격이란 책을 다시봐야겠어요 ,"['작품', '은', '글귀', '어느', '곳', '이든', '본인', '의', '생각', '과', '가치관', '이', '반영', '되기', '마련', '인데', '딱', '그', '정도', '인', '것', '으로', '언어', '의', '품격', '이란', '책', '을', '다시', '봐야겠어요']",작품 은 글귀 어느 곳 이든 본인 의 생각 과 가치관 이 반영 되기 마련 인데 딱 그 정도 인 것 으로 언어 의 품격 이란 책 을 다시 봐야겠어요
12395,집중력의 배신,멀티테스킹에 대한 용어정의를 잘못하고 계십니다. 그리고 ˝도파민 분비가 적다고 해서 나쁜 것은 아니다˝라고 하면서 바로 다음 문장에 ˝적절하게 분비되는 것이 가장 좋다˝라는 모순된 전개를 하고 계십니다. 도파민 부족은 파킨슨병의 원인이 되는 걸로 알고 있습니다. 부족하면 큰일나죠. 이외에도,2,0,멀티테스킹에 대한 용어정의를 잘못하고 계십니다  그리고  도파민 분비가 적다고 해서 나쁜 것은 아니다 라고 하면서 바로 다음 문장에  적절하게 분비되는 것이 가장 좋다 라는 모순된 전개를 하고 계십니다  도파민 부족은 파킨슨병의 원인이 되는 걸로 알고 있습니다  부족하면 큰일나죠  이외에도,"['멀티테스킹', '에', '대한', '용어', '정의', '를', '잘못', '하고', '계십니다', '그리고', '도파민', '분비', '가', '적다고', '해서', '나쁜', '것', '은', '아니다', '라고', '하면서', '바로', '다음', '문장', '에', '적절하게', '분비', '되는', '것', '이', '가장', '좋다', '라는', '모순', '된', '전개', '를', '하고', '계십니다', '도파민', '부족', '은', '파킨슨병', '의', '원인', '이', '되는', '걸', '로', '알', '고', '있습니다', '부족하면', '큰일', '나죠', '이외', '에도']",멀티테스킹 에 대한 용어 정의 를 잘못 하고 계십니다 그리고 도파민 분비 가 적다고 해서 나쁜 것 은 아니다 라고 하면서 바로 다음 문장 에 적절하게 분비 되는 것 이 가장 좋다 라는 모순 된 전개 를 하고 계십니다 도파민 부족 은 파킨슨병 의 원인 이 되는 걸 로 알 고 있습니다 부족하면 큰일 나죠 이외 에도
12396,"아들아, 돈 공부해야 한다",읽으면서 한숨이 나왔다.그럴싸한 제목에 낛여 생각없이 구매한 내 자신에게 화가 났고 이 수준으로 책을 판매하는 출판사에 화가 났다.알맹이 없이 요즘 시대 여기저기 나도는 얇디 얇은 잡지식을 펼쳐 놓고 제목만 그럴싸하게 뽑아서 판매되고 있는 책이다.조만간 판매대에서 없어질 듯하다.책장에 꼽아두기도 싫다.중고로 팔기도 구매자한테 미안해서 그냥 폐기처분할 계획이다.,1,0,읽으면서 한숨이 나왔다 그럴싸한 제목에 낛여 생각없이 구매한 내 자신에게 화가 났고 이 수준으로 책을 판매하는 출판사에 화가 났다 알맹이 없이 요즘 시대 여기저기 나도는 얇디 얇은 잡지식을 펼쳐 놓고 제목만 그럴싸하게 뽑아서 판매되고 있는 책이다 조만간 판매대에서 없어질 듯하다 책장에 꼽아두기도 싫다 중고로 팔기도 구매자한테 미안해서 그냥 폐기처분할 계획이다 ,"['읽으면서', '한숨', '이', '나왔다', '그럴', '싸한', '제목', '에', '낛', '여', '생각', '없이', '구매', '한', '내', '자신', '에게', '화가', '났고', '이', '수준', '으로', '책', '을', '판매', '하는', '출판사', '에', '화가', '났다', '알맹이', '없이', '요즘', '시대', '여기저기', '나도는', '얇디', '얇은', '잡지', '식', '을', '펼쳐', '놓고', '제목', '만', '그럴', '싸하게', '뽑아서', '판매', '되고', '있는', '책', '이다', '조만간', '판매', '대', '에서', '없어질', '듯', '하다', '책장', '에', '꼽', '아', '두', '기도', '싫다', '중고', '로', '팔', '기도', '구매', '자', '한테', '미안해서', '그냥', '폐기', '처', '분할', '계획', '이다']",읽으면서 한숨 이 나왔다 그럴 싸한 제목 에 낛 여 생각 없이 구매 한 내 자신 에게 화가 났고 이 수준 으로 책 을 판매 하는 출판사 에 화가 났다 알맹이 없이 요즘 시대 여기저기 나도는 얇디 얇은 잡지 식 을 펼쳐 놓고 제목 만 그럴 싸하게 뽑아서 판매 되고 있는 책 이다 조만간 판매 대 에서 없어질 듯 하다 책장 에 꼽 아 두 기도 싫다 중고 로 팔 기도 구매 자 한테 미안해서 그냥 폐기 처 분할 계획 이다
12397,재테크 하기 전에 알았더라면 좋았을 것들,"1. 신용등급 조회, 이제는 등급에 영향 안 미친다. 궁금할 때마다 마음껏 하자. 2. 국민연금 상한선 채우라... 그래 이건 믿고 가는 수밖에. 3. 마일리지 자동차보험--이걸로 알아 보자. 4. 노란우산공제, 자영업 하시는 분들은 꼭 가입해야. 5. 채권, 특히 물가연동국채 당장 Try it.",1,0,신용등급 조회  이제는 등급에 영향 안 미친다  궁금할 때마다 마음껏 하자    국민연금 상한선 채우라  그래 이건 믿고 가는 수밖에    마일리지 자동차보험 이걸로 알아 보자    노란우산공제  자영업 하시는 분들은 꼭 가입해야    채권  특히 물가연동국채 당장    ,"['신용등급', '조회', '이제', '는', '등급', '에', '영향', '안', '미친다', '궁금할', '때', '마다', '마음껏', '하자', '국민연금', '상한선', '채우라', '그래', '이건', '믿고', '가는', '수', '밖에', '마일리지', '자동차', '보험', '이', '걸', '로', '알', '아', '보자', '노란', '우산', '공제', '자', '영업', '하시는', '분', '들', '은', '꼭', '가입', '해야', '채권', '특히', '물가', '연동', '국채', '당장']",신용등급 조회 이제 는 등급 에 영향 안 미친다 궁금할 때 마다 마음껏 하자 국민연금 상한선 채우라 그래 이건 믿고 가는 수 밖에 마일리지 자동차 보험 이 걸 로 알 아 보자 노란 우산 공제 자 영업 하시는 분 들 은 꼭 가입 해야 채권 특히 물가 연동 국채 당장
12398,빅뱅 퓨처,"[빅뱅퓨처 ] LG 경제 연구원에서 펴넨 미래 보고서 이다. 약 500여 페이지가 넘는 ? 장서를 천천히 읽고 느낀 한마디는 다가오는 미래는 참으로 복잡 다단하게 할 말이 많은 사회이고 알아야 할 것들 , 예픅 애야 할 일들 , 배워야 할 일들이 계속 계속 발생 하고 창조 되고 일어나고 소멸 하며 , 발전해 나아간다라는 것이다. 우리들 일상을 되돌아 보면 , 약 20-30여년 전에는 결코 상상 조차 할 수 없었던 현상 들이다. 이를 테면 손안의 TV 나 휴대폰으로 라디오를 듣는다거나 ,...+ 더보기",2,0,빅뱅퓨처     경제 연구원에서 펴넨 미래 보고서 이다  약  여 페이지가 넘는   장서를 천천히 읽고 느낀 한마디는 다가오는 미래는 참으로 복잡 다단하게 할 말이 많은 사회이고 알아야 할 것들   예픅 애야 할 일들   배워야 할 일들이 계속 계속 발생 하고 창조 되고 일어나고 소멸 하며   발전해 나아간다라는 것이다  우리들 일상을 되돌아 보면   약  여년 전에는 결코 상상 조차 할 수 없었던 현상 들이다  이를 테면 손안의   나 휴대폰으로 라디오를 듣는다거나   더보기,"['빅뱅', '퓨처', '경제', '연구원', '에서', '펴넨', '미래', '보고서', '이다', '약', '여', '페이지', '가', '넘는', '장서', '를', '천천히', '읽고', '느낀', '한마디', '는', '다가오는', '미래', '는', '참으로', '복잡', '다단', '하게', '할', '말', '이', '많은', '사회', '이고', '알아야', '할', '것', '들', '예픅', '애', '야', '할', '일', '들', '배워야', '할', '일', '들', '이', '계속', '계속', '발생', '하고', '창조', '되고', '일어나고', '소멸', '하며', '발전', '해', '나아간다라는', '것', '이다', '우리', '들', '일상', '을', '되', '돌아', '보면', '약', '여', '년', '전', '에는', '결코', '상상', '조차', '할', '수', '없었던', '현상', '들이다', '이를', '테', '면', '손안', '의', '나', '휴대폰', '으로', '라디오', '를', '듣는다거나', '더', '보기']",빅뱅 퓨처 경제 연구원 에서 펴넨 미래 보고서 이다 약 여 페이지 가 넘는 장서 를 천천히 읽고 느낀 한마디 는 다가오는 미래 는 참으로 복잡 다단 하게 할 말 이 많은 사회 이고 알아야 할 것 들 예픅 애 야 할 일 들 배워야 할 일 들 이 계속 계속 발생 하고 창조 되고 일어나고 소멸 하며 발전 해 나아간다라는 것 이다 우리 들 일상 을 되 돌아 보면 약 여 년 전 에는 결코 상상 조차 할 수 없었던 현상 들이다 이를 테 면 손안 의 나 휴대폰 으로 라디오 를 듣는다거나 더 보기
12399,꿈꾸는 다락방,‘무작정 읽기 프로젝트’ 다섯번째 주인공은 ‘꿈꾸는 다락방’이다. 이 책은 시크릿과 더불어 베스트셀러로 총 2권의 시리즈가 출간되었다. 제목에서 느껴지는 이미지는 보통의 자기계발서와 마찬가지로 다락방에서 작은 희망을 가지고 성공하는 이야기를 펼쳐 놓을 것 만 같았다. 하지만 이 책에서 말하고자 하는 것은 ‘꿈’이다. 꿈을 성공의 수단으로 정당화하고 소수의 성공한 사람들은 아직도 비싼 대가를 지불하면서 이용하는 수단이라는 것을 말하고 있다. “별처럼 빛나는 젊음의 때에 꿈을 믿는다는 것은 얼마나 위대한 일인가.. 그러나 그...+ 더보기,2,0,무작정 읽기 프로젝트  다섯번째 주인공은  꿈꾸는 다락방 이다  이 책은 시크릿과 더불어 베스트셀러로 총  권의 시리즈가 출간되었다  제목에서 느껴지는 이미지는 보통의 자기계발서와 마찬가지로 다락방에서 작은 희망을 가지고 성공하는 이야기를 펼쳐 놓을 것 만 같았다  하지만 이 책에서 말하고자 하는 것은  꿈 이다  꿈을 성공의 수단으로 정당화하고 소수의 성공한 사람들은 아직도 비싼 대가를 지불하면서 이용하는 수단이라는 것을 말하고 있다   별처럼 빛나는 젊음의 때에 꿈을 믿는다는 것은 얼마나 위대한 일인가  그러나 그  더보기,"['무작정', '읽기', '프로젝트', '다섯', '번째', '주인공', '은', '꿈꾸는', '다락방', '이다', '이', '책', '은', '시크릿', '과', '더불어', '베스트셀러', '로', '총', '권', '의', '시리즈', '가', '출', '간', '되었다', '제목', '에서', '느껴지는', '이미지', '는', '보통', '의', '자기계발', '서', '와', '마찬가지', '로', '다락방', '에서', '작은', '희망', '을', '가지', '고', '성공하는', '이야기', '를', '펼쳐', '놓을', '것', '만', '같았다', '하지만', '이', '책', '에서', '말', '하고자', '하는', '것', '은', '꿈', '이다', '꿈', '을', '성공', '의', '수단', '으로', '정당화', '하고', '소수', '의', '성공한', '사람', '들', '은', '아직도', '비싼', '대가', '를', '지불', '하면서', '이용', '하는', '수단', '이라는', '것', '을', '말', '하고', '있다', '별처럼', '빛나는', '젊음', '의', '때', '에', '꿈', '을', '믿는다는', '것', '은', '얼마나', '위대한', '일인', '가', '그러나', '그', '더', '보기']",무작정 읽기 프로젝트 다섯 번째 주인공 은 꿈꾸는 다락방 이다 이 책 은 시크릿 과 더불어 베스트셀러 로 총 권 의 시리즈 가 출 간 되었다 제목 에서 느껴지는 이미지 는 보통 의 자기계발 서 와 마찬가지 로 다락방 에서 작은 희망 을 가지 고 성공하는 이야기 를 펼쳐 놓을 것 만 같았다 하지만 이 책 에서 말 하고자 하는 것 은 꿈 이다 꿈 을 성공 의 수단 으로 정당화 하고 소수 의 성공한 사람 들 은 아직도 비싼 대가 를 지불 하면서 이용 하는 수단 이라는 것 을 말 하고 있다 별처럼 빛나는 젊음 의 때 에 꿈 을 믿는다는 것 은 얼마나 위대한 일인 가 그러나 그 더 보기
12400,인생은 선물이다,"인생=선물? 누구한테? 누군가는 그 선물을 뜯어보고 마음껏 누리면서 살지만, 누군가는 선물을 뜯어보지 못하고 뺏아겨 버린다. 내 자신일수도 있고, 내가 믿었던 사람일수도 있고, 나도 모르는 다른 사람일수도 있다. 어떻게 하면 선물을 되찾아 인생을 즐겁게 행복하게 살 수 있을까? 과연 이책에는 무슨 해답이 있을까? 무엇을 얻게 될까? 하는 마음에 스르륵 글을 읽어 내려갔다. 짧은 글로 나누어서 말하고 있지만 그안에 굵직하게 많은 의미를 전달해 주고 공감되는 부분도 있다. 그중에서 두가지가 내눈에 띄었다. “일하는...+ 더보기",2,0,인생 선물  누구한테  누군가는 그 선물을 뜯어보고 마음껏 누리면서 살지만  누군가는 선물을 뜯어보지 못하고 뺏아겨 버린다  내 자신일수도 있고  내가 믿었던 사람일수도 있고  나도 모르는 다른 사람일수도 있다  어떻게 하면 선물을 되찾아 인생을 즐겁게 행복하게 살 수 있을까  과연 이책에는 무슨 해답이 있을까  무엇을 얻게 될까  하는 마음에 스르륵 글을 읽어 내려갔다  짧은 글로 나누어서 말하고 있지만 그안에 굵직하게 많은 의미를 전달해 주고 공감되는 부분도 있다  그중에서 두가지가 내눈에 띄었다   일하는  더보기,"['인생', '선물', '누구', '한테', '누군가', '는', '그', '선물', '을', '뜯어', '보고', '마음껏', '누리면서', '살', '지만', '누군가', '는', '선물', '을', '뜯어', '보지', '못', '하고', '뺏아', '겨', '버린다', '내', '자신', '일수', '도', '있고', '내', '가', '믿었던', '사람', '일', '수도', '있고', '나도', '모르는', '다른', '사람', '일', '수도', '있다', '어떻게', '하면', '선물', '을', '되찾아', '인생', '을', '즐겁게', '행복하게', '살', '수', '있을까', '과연', '이', '책', '에는', '무슨', '해답', '이', '있을까', '무엇', '을', '얻게', '될까', '하는', '마음', '에', '스르륵', '글', '을', '읽어', '내려갔다', '짧은', '글', '로', '나누어서', '말', '하고', '있지만', '그', '안', '에', '굵직하게', '많은', '의미', '를', '전달', '해', '주고', '공감', '되는', '부분', '도', '있다', '그', '중', '에서', '두', '가지', '가', '내', '눈', '에', '띄었다', '일', '하는', '더', '보기']",인생 선물 누구 한테 누군가 는 그 선물 을 뜯어 보고 마음껏 누리면서 살 지만 누군가 는 선물 을 뜯어 보지 못 하고 뺏아 겨 버린다 내 자신 일수 도 있고 내 가 믿었던 사람 일 수도 있고 나도 모르는 다른 사람 일 수도 있다 어떻게 하면 선물 을 되찾아 인생 을 즐겁게 행복하게 살 수 있을까 과연 이 책 에는 무슨 해답 이 있을까 무엇 을 얻게 될까 하는 마음 에 스르륵 글 을 읽어 내려갔다 짧은 글 로 나누어서 말 하고 있지만 그 안 에 굵직하게 많은 의미 를 전달 해 주고 공감 되는 부분 도 있다 그 중 에서 두 가지 가 내 눈 에 띄었다 일 하는 더 보기
12401,데이터 스토리텔링,대한민국학술원은 우수학술도서를 선정하는데 번역의 질은 고려하지 않나봅니다.제가 여러분을 대신해서 22500원을 쓰레기통에 버렸으니 여러분은 고민하지 말고 아마존에서 원서를 구하시기 바랍니다.,1,0,대한민국학술원은 우수학술도서를 선정하는데 번역의 질은 고려하지 않나봅니다 제가 여러분을 대신해서  원을 쓰레기통에 버렸으니 여러분은 고민하지 말고 아마존에서 원서를 구하시기 바랍니다 ,"['대한민국', '학술원', '은', '우수', '학술', '도서', '를', '선정', '하는데', '번역', '의', '질', '은', '고려', '하지', '않나', '봅니다', '제', '가', '여러분', '을', '대신', '해서', '원', '을', '쓰레기통', '에', '버렸으니', '여러분', '은', '고민', '하지', '말고', '아마존', '에서', '원서', '를', '구', '하시기', '바랍니다']",대한민국 학술원 은 우수 학술 도서 를 선정 하는데 번역 의 질 은 고려 하지 않나 봅니다 제 가 여러분 을 대신 해서 원 을 쓰레기통 에 버렸으니 여러분 은 고민 하지 말고 아마존 에서 원서 를 구 하시기 바랍니다
12402,스님의 청소법,"겐코지의 주지 스님이시자 정원 디자이너로 활동 중이인 마스노 슌묘 스님이 자신의 청소법을 들려 주시고 있던 책이다.당신이 이 책을 손에 쥐게 된 이유는 무엇인가요? '깔끔하게 정리된 집에서 살고 싶다.'' 어질러진 방에서벗어나고 싶다.'와 같은 이유겠지요?--184라는 문장이 책 중반쯤 쓰여져 있길래 빙그레 미소를 짓고 말았다. ' 아니, 이건 뭐, 내 마음을 어찌 아시고..틀켜 버렸네 ' 싶어서... 그렇다. 나는 청소를 그다지 잘 하는 편이 못된다. 그래서 늘 깔끔하게 인테리어가 된 집이나, 정리 정돈이 완벽한 방을 보면 넋이 ...+ 더보기",2,0,겐코지의 주지 스님이시자 정원 디자이너로 활동 중이인 마스노 슌묘 스님이 자신의 청소법을 들려 주시고 있던 책이다 당신이 이 책을 손에 쥐게 된 이유는 무엇인가요   깔끔하게 정리된 집에서 살고 싶다  어질러진 방에서벗어나고 싶다 와 같은 이유겠지요 라는 문장이 책 중반쯤 쓰여져 있길래 빙그레 미소를 짓고 말았다    아니  이건 뭐  내 마음을 어찌 아시고 틀켜 버렸네   싶어서  그렇다  나는 청소를 그다지 잘 하는 편이 못된다  그래서 늘 깔끔하게 인테리어가 된 집이나  정리 정돈이 완벽한 방을 보면 넋이   더보기,"['겐코', '지', '의', '주지', '스님', '이', '시', '자', '정원', '디자이너', '로', '활동', '중이', '인', '마스', '노', '슌묘', '스님', '이', '자신', '의', '청소', '법', '을', '들려', '주시', '고', '있던', '책', '이다', '당신', '이', '이', '책', '을', '손', '에', '쥐', '게', '된', '이유', '는', '무엇', '인가요', '깔끔하게', '정리', '된', '집', '에서', '살', '고', '싶다', '어질러진', '방', '에서', '벗어나고', '싶다', '와', '같은', '이유', '겠지요', '라는', '문장', '이', '책', '중반', '쯤', '쓰여져', '있길래', '빙그레', '미소', '를', '짓고', '말았다', '아니', '이건', '뭐', '내', '마음', '을', '어찌', '아시', '고', '틀켜', '버렸네', '싶어서', '그렇다', '나', '는', '청소', '를', '그다지', '잘', '하는', '편이', '못', '된다', '그래서', '늘', '깔끔하게', '인테리어', '가', '된', '집', '이나', '정리', '정돈', '이', '완벽한', '방', '을', '보면', '넋', '이', '더', '보기']",겐코 지 의 주지 스님 이 시 자 정원 디자이너 로 활동 중이 인 마스 노 슌묘 스님 이 자신 의 청소 법 을 들려 주시 고 있던 책 이다 당신 이 이 책 을 손 에 쥐 게 된 이유 는 무엇 인가요 깔끔하게 정리 된 집 에서 살 고 싶다 어질러진 방 에서 벗어나고 싶다 와 같은 이유 겠지요 라는 문장 이 책 중반 쯤 쓰여져 있길래 빙그레 미소 를 짓고 말았다 아니 이건 뭐 내 마음 을 어찌 아시 고 틀켜 버렸네 싶어서 그렇다 나 는 청소 를 그다지 잘 하는 편이 못 된다 그래서 늘 깔끔하게 인테리어 가 된 집 이나 정리 정돈 이 완벽한 방 을 보면 넋 이 더 보기
