Unnamed: 0,book_title,review_content,rating,label,clean_review,tokens,tokens_str
4556,중세의 길거리의 문화사,"너무 난잡한 글이다. 중세라고 범위를 한정해놓고, 그것을 신경쓰지 않고 쓴 글이다. 사족도 너무 많고, 내용이 중구난방이다. 그나마 삽화가 많아서 별이 2개다. 100자평이 왜 이렇게 많은지 알 수가 없다.",2,0,너무 난잡한 글이다  중세라고 범위를 한정해놓고  그것을 신경쓰지 않고 쓴 글이다  사족도 너무 많고  내용이 중구난방이다  그나마 삽화가 많아서 별이  개다   자평이 왜 이렇게 많은지 알 수가 없다 ,"['너무', '난잡한', '글', '이다', '중세', '라고', '범위', '를', '한정', '해놓고', '그것', '을', '신경', '쓰지', '않고', '쓴', '글', '이다', '사족', '도', '너무', '많고', '내용', '이', '중구', '난방', '이다', '그나마', '삽화가', '많아서', '별', '이', '개다', '자', '평이', '왜', '이렇게', '많은지', '알', '수가', '없다']",너무 난잡한 글 이다 중세 라고 범위 를 한정 해놓고 그것 을 신경 쓰지 않고 쓴 글 이다 사족 도 너무 많고 내용 이 중구 난방 이다 그나마 삽화가 많아서 별 이 개다 자 평이 왜 이렇게 많은지 알 수가 없다
4557,요리코를 위해 (스페셜 리커버 에디션),걸출한 추리소설이 이미 너무 많은 현시점에서 읽기에는 시시한 소설입니다. 출간 당시에는 자극적인만큼 파격적인 소설이었겠지만... 작가가 요리코라는 10대 소녀 캐릭터를 다루는 방식이 너무 무신경해서 폭력적이라고까지 느껴집니다.,2,0,걸출한 추리소설이 이미 너무 많은 현시점에서 읽기에는 시시한 소설입니다  출간 당시에는 자극적인만큼 파격적인 소설이었겠지만  작가가 요리코라는  대 소녀 캐릭터를 다루는 방식이 너무 무신경해서 폭력적이라고까지 느껴집니다 ,"['걸', '출한', '추리소설', '이', '이미', '너무', '많은', '현', '시점', '에서', '읽기에는', '시시한', '소설', '입니다', '출', '간', '당시', '에는', '자극', '적인만큼', '파격', '적', '인', '소설', '이었겠지만', '작가', '가', '요', '리코', '라는', '대', '소녀', '캐릭터', '를', '다루는', '방식', '이', '너무', '무신경', '해서', '폭력', '적이라고까지', '느껴집니다']",걸 출한 추리소설 이 이미 너무 많은 현 시점 에서 읽기에는 시시한 소설 입니다 출 간 당시 에는 자극 적인만큼 파격 적 인 소설 이었겠지만 작가 가 요 리코 라는 대 소녀 캐릭터 를 다루는 방식 이 너무 무신경 해서 폭력 적이라고까지 느껴집니다
4558,성욕에 관한 세 편의 에세이,""" 항문 부위의 성욕을 일으키는 자극에 대한 감수성을 이용하는 아이들은 격렬한 근육 수축이 일어날때까지 의자를 뒤로 젖힘으로써 그 사실을 드러낸다. 이때 집적된 수축은 항문으로 전달되어 점막에 강력한 자극을 일으킬 수 있는데, 그러는 데서 고통스러우면서도 매우 기분 좋은 느낌이 생겨난다."" 프로이트, ""성욕에 관한 세편의 에세이 2. 유아기의 성욕"" , 김정일 옮김, 82쪽번역자는 독일어 원문의 ""Stuhlmasse"" (대변)이라는 단어 속에 있는 'Stuhl' 을 '의자'라고 옮김으로써 ""의자를 뒤로 젖힘""이라는 기이한 조어를 ...+ 더보기",1,0,항문 부위의 성욕을 일으키는 자극에 대한 감수성을 이용하는 아이들은 격렬한 근육 수축이 일어날때까지 의자를 뒤로 젖힘으로써 그 사실을 드러낸다  이때 집적된 수축은 항문으로 전달되어 점막에 강력한 자극을 일으킬 수 있는데  그러는 데서 고통스러우면서도 매우 기분 좋은 느낌이 생겨난다  프로이트   성욕에 관한 세편의 에세이   유아기의 성욕    김정일 옮김   쪽번역자는 독일어 원문의    대변 이라는 단어 속에 있는   을  의자 라고 옮김으로써  의자를 뒤로 젖힘 이라는 기이한 조어를   더보기,"['항문', '부위', '의', '성욕', '을', '일으키는', '자극', '에', '대한', '감수성', '을', '이용', '하는', '아이', '들', '은', '격렬한', '근육', '수축', '이', '일어날', '때', '까지', '의자', '를', '뒤', '로', '젖힘으로써', '그', '사실', '을', '드러낸다', '이', '때', '집', '적', '된', '수축', '은', '항문', '으로', '전달', '되어', '점막', '에', '강력한', '자극', '을', '일으킬', '수', '있는데', '그러는', '데', '서', '고통스러우면서도', '매우', '기분', '좋은', '느낌', '이', '생겨난다', '프로이트', '성욕', '에', '관', '한', '세', '편의', '에세이', '유아기', '의', '성욕', '김정일', '옮김', '쪽', '번역자', '는', '독일어', '원문', '의', '대변', '이라는', '단어', '속', '에', '있는', '을', '의자', '라고', '옮김으로써', '의자', '를', '뒤', '로', '젖힘', '이라는', '기이한', '조어', '를', '더', '보기']",항문 부위 의 성욕 을 일으키는 자극 에 대한 감수성 을 이용 하는 아이 들 은 격렬한 근육 수축 이 일어날 때 까지 의자 를 뒤 로 젖힘으로써 그 사실 을 드러낸다 이 때 집 적 된 수축 은 항문 으로 전달 되어 점막 에 강력한 자극 을 일으킬 수 있는데 그러는 데 서 고통스러우면서도 매우 기분 좋은 느낌 이 생겨난다 프로이트 성욕 에 관 한 세 편의 에세이 유아기 의 성욕 김정일 옮김 쪽 번역자 는 독일어 원문 의 대변 이라는 단어 속 에 있는 을 의자 라고 옮김으로써 의자 를 뒤 로 젖힘 이라는 기이한 조어 를 더 보기
4559,초판본 페스트 (양장),책읽기전 번역본에 대한 부정적 글이 많았지만 첫100페이지는 순조롭게 읽었지만 그 후 내가 문해력이 딸리는건지 잘이해되지 않는 부분도 많았다. 두번 읽음면 이해할 수 있지만 부정적편견때문인지 우리동네도서관에서 책세상으로 집필한 페스트로 재독하려고한다.,2,0,책읽기전 번역본에 대한 부정적 글이 많았지만 첫 페이지는 순조롭게 읽었지만 그 후 내가 문해력이 딸리는건지 잘이해되지 않는 부분도 많았다  두번 읽음면 이해할 수 있지만 부정적편견때문인지 우리동네도서관에서 책세상으로 집필한 페스트로 재독하려고한다 ,"['책', '읽기전', '번역본', '에', '대한', '부정', '적', '글', '이', '많았지만', '첫', '페이', '지는', '순', '조', '롭', '게', '읽었지만', '그', '후', '내', '가', '문해', '력', '이', '딸리는', '건지', '잘이해', '되지', '않는', '부분', '도', '많았다', '두', '번', '읽', '음', '면', '이해', '할', '수', '있지만', '부정', '적', '편견', '때문', '인지', '우리동네', '도서관', '에서', '책', '세상', '으로', '집필', '한', '페스트', '로', '재', '독하려고한', '다']",책 읽기전 번역본 에 대한 부정 적 글 이 많았지만 첫 페이 지는 순 조 롭 게 읽었지만 그 후 내 가 문해 력 이 딸리는 건지 잘이해 되지 않는 부분 도 많았다 두 번 읽 음 면 이해 할 수 있지만 부정 적 편견 때문 인지 우리동네 도서관 에서 책 세상 으로 집필 한 페스트 로 재 독하려고한 다
4560,트렌드 코리아 2024,oooo2024 등등 식으로 나오는 책들은 그냥 거릅니다 트렌드 코리아 2023년 구입하고 읽어본 느낌으로 말한거 그 가격대로 한분야 관련 집중된 책을 사서 읽는게 도움이 많이 됌 정말 트렌드를 알고 싶다면 매일 5분이라도 뉴스를 보세요 그게 더 빠르게 알고가는거니까,1,0,등등 식으로 나오는 책들은 그냥 거릅니다 트렌드 코리아  년 구입하고 읽어본 느낌으로 말한거 그 가격대로 한분야 관련 집중된 책을 사서 읽는게 도움이 많이 됌 정말 트렌드를 알고 싶다면 매일  분이라도 뉴스를 보세요 그게 더 빠르게 알고가는거니까,"['등등', '식', '으로', '나오는', '책', '들', '은', '그냥', '거릅니', '다', '트렌드', '코리아', '년', '구입', '하고', '읽어', '본', '느낌', '으로', '말', '한', '거', '그', '가격', '대로', '한', '분야', '관련', '집중', '된', '책', '을', '사서', '읽는게', '도움', '이', '많이', '됌', '정말', '트렌드', '를', '알', '고', '싶다면', '매일', '분', '이라도', '뉴스', '를', '보세요', '그게', '더', '빠르게', '알고가는거니까']",등등 식 으로 나오는 책 들 은 그냥 거릅니 다 트렌드 코리아 년 구입 하고 읽어 본 느낌 으로 말 한 거 그 가격 대로 한 분야 관련 집중 된 책 을 사서 읽는게 도움 이 많이 됌 정말 트렌드 를 알 고 싶다면 매일 분 이라도 뉴스 를 보세요 그게 더 빠르게 알고가는거니까
4561,공정하다는 착각,"번역을 전혀 고치지 않고 표지만 거듭 새롭게 바꾸어 책을 더 많이 판매하려는 기획이 그리 바람직스러워 보이지 않습니다. 2020년 12월에 초판 번역이 나온 후 충분히 번역을 다시 검토하고 수정할 기회가 있었음에도 불구하고, 출판사든 옮긴이든 여전히 번역에 책임을 지지 않는 모습에 실망입니다.",1,0,번역을 전혀 고치지 않고 표지만 거듭 새롭게 바꾸어 책을 더 많이 판매하려는 기획이 그리 바람직스러워 보이지 않습니다   년  월에 초판 번역이 나온 후 충분히 번역을 다시 검토하고 수정할 기회가 있었음에도 불구하고  출판사든 옮긴이든 여전히 번역에 책임을 지지 않는 모습에 실망입니다 ,"['번역', '을', '전혀', '고치', '지', '않고', '표지', '만', '거듭', '새롭게', '바꾸어', '책', '을', '더', '많이', '판매', '하려는', '기획', '이', '그리', '바람직스러워', '보이지', '않습니다', '년', '월', '에', '초판', '번역', '이', '나온', '후', '충분히', '번역', '을', '다시', '검토', '하고', '수정', '할', '기회', '가', '있었음에도', '불구', '하고', '출판사', '든', '옮긴이든', '여전히', '번역', '에', '책임', '을', '지지', '않는', '모습', '에', '실망', '입니다']",번역 을 전혀 고치 지 않고 표지 만 거듭 새롭게 바꾸어 책 을 더 많이 판매 하려는 기획 이 그리 바람직스러워 보이지 않습니다 년 월 에 초판 번역 이 나온 후 충분히 번역 을 다시 검토 하고 수정 할 기회 가 있었음에도 불구 하고 출판사 든 옮긴이든 여전히 번역 에 책임 을 지지 않는 모습 에 실망 입니다
4562,"서울·수도권 아파트, 지금 사야 합니다",지금 집 사야 합니다!!!! 다 아시죠? 금리는 집값 상승과 무관합니다^^^^^^,1,0,지금 집 사야 합니다  다 아시죠  금리는 집값 상승과 무관합니다 ,"['지금', '집', '사야', '합니다', '다', '아시', '죠', '금리', '는', '집값', '상승', '과', '무관', '합니다']",지금 집 사야 합니다 다 아시 죠 금리 는 집값 상승 과 무관 합니다
4563,여행자의 영어 Must Carry,"우리가 영어에 대한 필요성을 가장 절실하게 느낄때가 바로 해외여행이 아닐까 싶다.알아두면 좋은 여행 회화는 관심이 있어서 꾸준히 그와 관련된 책을 적지 않게 읽어보았지만뭔가 하나 빠진듯한 만족함을 느낄수 없었다.하지만 이번에 읽게된 [여행자의 영어 must carry]는 달랐다.해외여행에 있어서 우리가 알아두어야할 준비부터 공항체킨 전과정,기내,환승,입국,분실물찾기여행지에서의 교통편과 숙소, 식사, 여행하기,쇼핑,필요한 보험및 환전,sns 여행리뷰까지 세밀하고 면밀하게 간지러운곳을 몽땅 찾아 시원하게 긁어준다고나 할까?아무튼 이책 ...+ 더보기",1,0,우리가 영어에 대한 필요성을 가장 절실하게 느낄때가 바로 해외여행이 아닐까 싶다 알아두면 좋은 여행 회화는 관심이 있어서 꾸준히 그와 관련된 책을 적지 않게 읽어보았지만뭔가 하나 빠진듯한 만족함을 느낄수 없었다 하지만 이번에 읽게된  여행자의 영어    는 달랐다 해외여행에 있어서 우리가 알아두어야할 준비부터 공항체킨 전과정 기내 환승 입국 분실물찾기여행지에서의 교통편과 숙소  식사  여행하기 쇼핑 필요한 보험및 환전  여행리뷰까지 세밀하고 면밀하게 간지러운곳을 몽땅 찾아 시원하게 긁어준다고나 할까 아무튼 이책   더보기,"['우리', '가', '영어', '에', '대한', '필요성', '을', '가장', '절실', '하게', '느낄', '때', '가', '바로', '해외여행', '이', '아닐까', '싶다', '알', '아두', '면', '좋은', '여행', '회화', '는', '관심', '이', '있어서', '꾸준히', '그', '와', '관련', '된', '책', '을', '적지', '않게', '읽어', '보았지만', '뭔가', '하나', '빠진듯', '한', '만족함을', '느낄수', '없었다', '하지만', '이번', '에', '읽게', '된', '여행자', '의', '영어', '는', '달랐다', '해외여행', '에', '있어서', '우리', '가', '알', '아', '두어', '야할', '준비', '부터', '공', '항체', '킨', '전', '과정', '기내', '환승', '입국', '분실물', '찾기', '여행지', '에서의', '교통', '편', '과', '숙소', '식사', '여행', '하기', '쇼핑', '필요한', '보험', '및', '환전', '여행', '리뷰', '까지', '세밀', '하고', '면밀하게', '간지러운', '곳', '을', '몽땅', '찾아', '시원하게', '긁어', '준다고나', '할까', '아무튼', '이', '책', '더', '보기']",우리 가 영어 에 대한 필요성 을 가장 절실 하게 느낄 때 가 바로 해외여행 이 아닐까 싶다 알 아두 면 좋은 여행 회화 는 관심 이 있어서 꾸준히 그 와 관련 된 책 을 적지 않게 읽어 보았지만 뭔가 하나 빠진듯 한 만족함을 느낄수 없었다 하지만 이번 에 읽게 된 여행자 의 영어 는 달랐다 해외여행 에 있어서 우리 가 알 아 두어 야할 준비 부터 공 항체 킨 전 과정 기내 환승 입국 분실물 찾기 여행지 에서의 교통 편 과 숙소 식사 여행 하기 쇼핑 필요한 보험 및 환전 여행 리뷰 까지 세밀 하고 면밀하게 간지러운 곳 을 몽땅 찾아 시원하게 긁어 준다고나 할까 아무튼 이 책 더 보기
4564,이건희,"소위 재벌2세가 이런종류의 자서전(내지 평전)을 낸 용기에 일단 찬사를 보낸다. 하지만, 그것은 용기가 아닌 오히려 오만에 가깝다.이 책에서 삼성그룹, 작게는 삼성전자가 지금의 위치까지에 올라서기까지의 그의 중추적인 역할을 주장하고 싶을 지는 모르겠지만, 실제로 그는 그다지 중추적인 역할을 하지 않았을 뿐 아니라, 종종 회사에 막대한 손해를 입히기도 하였다. 오히려, 삼성이라는 회사는 밤낮없이 일했던 이름없는 임직원들의 피와 땀과, 국가와 국민의 아낌없는 지원과 배려에 의해서 현재의 명성을 얻은 것이다.고 이병철회장과 고 정주영회장...+ 더보기",1,0,소위 재벌 세가 이런종류의 자서전 내지 평전 을 낸 용기에 일단 찬사를 보낸다  하지만  그것은 용기가 아닌 오히려 오만에 가깝다 이 책에서 삼성그룹  작게는 삼성전자가 지금의 위치까지에 올라서기까지의 그의 중추적인 역할을 주장하고 싶을 지는 모르겠지만  실제로 그는 그다지 중추적인 역할을 하지 않았을 뿐 아니라  종종 회사에 막대한 손해를 입히기도 하였다  오히려  삼성이라는 회사는 밤낮없이 일했던 이름없는 임직원들의 피와 땀과  국가와 국민의 아낌없는 지원과 배려에 의해서 현재의 명성을 얻은 것이다 고 이병철회장과 고 정주영회장  더보기,"['소위', '재벌', '세', '가', '이런', '종류', '의', '자서전', '내지', '평전', '을', '낸', '용기', '에', '일단', '찬사', '를', '보낸다', '하지만', '그것', '은', '용기', '가', '아닌', '오히려', '오만', '에', '가깝다', '이', '책', '에서', '삼성', '그룹', '작게는', '삼', '성', '전자', '가', '지금', '의', '위치', '까지에', '올라서기까지의', '그', '의', '중추', '적', '인', '역할', '을', '주장', '하고', '싶을', '지는', '모르겠지만', '실제', '로', '그', '는', '그다지', '중추', '적', '인', '역할', '을', '하지', '않았을', '뿐', '아니라', '종종', '회사', '에', '막대', '한', '손해', '를', '입히', '기도', '하였다', '오히려', '삼성', '이라는', '회사', '는', '밤낮없이', '일', '했던', '이름', '없는', '임', '직원', '들', '의', '피', '와', '땀', '과', '국가', '와', '국민', '의', '아낌없는', '지원', '과', '배려', '에', '의해서', '현재', '의', '명성', '을', '얻은', '것', '이다', '고', '이병철', '회장', '과', '고', '정주영', '회장', '더', '보기']",소위 재벌 세 가 이런 종류 의 자서전 내지 평전 을 낸 용기 에 일단 찬사 를 보낸다 하지만 그것 은 용기 가 아닌 오히려 오만 에 가깝다 이 책 에서 삼성 그룹 작게는 삼 성 전자 가 지금 의 위치 까지에 올라서기까지의 그 의 중추 적 인 역할 을 주장 하고 싶을 지는 모르겠지만 실제 로 그 는 그다지 중추 적 인 역할 을 하지 않았을 뿐 아니라 종종 회사 에 막대 한 손해 를 입히 기도 하였다 오히려 삼성 이라는 회사 는 밤낮없이 일 했던 이름 없는 임 직원 들 의 피 와 땀 과 국가 와 국민 의 아낌없는 지원 과 배려 에 의해서 현재 의 명성 을 얻은 것 이다 고 이병철 회장 과 고 정주영 회장 더 보기
4565,딱 1억만 모읍시다,"친위쿠데타 내란 주요종사자 추경호 자료라는게 웃음벨이긴 한데 ㅋㅋㅋ 폰지, 폭탄돌리기, 전세갭투기로 나도 비싸게 전세 살다가 월세 살다가 집 샀으니 나도 비싸게 군대 내리갈굼처럼 전세 놓고 월세 놔야지 전세가랑 매매가랑 별차이도 없네? 금리도 낮네? 40채 50채 몇백채씩 계약금만 넣고 갭투기로 투기해야지 사다리 뻥뻥 걷어차야지 국민연금 고갈? 그건 나 받는 동안에 고갈만 안되면 상관없고 아무튼 다음 세대가 해결할 문제니까 노예나 다름없는 하급국민 불가촉천민놈들은 좋은 말로 애새끼 까랄 때 까라고 ㅋㅋ ...+ 더보기",1,0,친위쿠데타 내란 주요종사자 추경호 자료라는게 웃음벨이긴 한데   폰지  폭탄돌리기  전세갭투기로 나도 비싸게 전세 살다가 월세 살다가 집 샀으니 나도 비싸게 군대 내리갈굼처럼 전세 놓고 월세 놔야지 전세가랑 매매가랑 별차이도 없네  금리도 낮네   채  채 몇백채씩 계약금만 넣고 갭투기로 투기해야지 사다리 뻥뻥 걷어차야지 국민연금 고갈  그건 나 받는 동안에 고갈만 안되면 상관없고 아무튼 다음 세대가 해결할 문제니까 노예나 다름없는 하급국민 불가촉천민놈들은 좋은 말로 애새끼 까랄 때 까라고     더보기,"['친위쿠데타', '내란', '주요', '종사', '자', '추경호', '자료', '라는', '게', '웃음', '벨이긴', '한데', '폰', '지', '폭탄', '돌리기', '전세', '갭', '투기', '로', '나도', '비싸게', '전세', '살다가', '월세', '살다가', '집', '샀으니', '나도', '비싸게', '군대', '내리', '갈굼처럼', '전세', '놓고', '월세', '놔야지', '전세', '가랑', '매', '매가', '랑', '별', '차이', '도', '없네', '금리', '도', '낮네', '채', '채', '몇', '백', '채', '씩', '계약금', '만', '넣고', '갭', '투기', '로', '투기', '해야지', '사다리', '뻥뻥', '걷어차야지', '국민연금', '고갈', '그건', '나', '받는', '동안', '에', '고갈', '만', '안되면', '상관없고', '아무튼', '다음', '세대', '가', '해결', '할', '문제', '니까', '노예', '나', '다름없는', '하급', '국민', '불가촉천민', '놈', '들', '은', '좋은', '말로', '애', '새끼', '까', '랄', '때', '까라고', '더', '보기']",친위쿠데타 내란 주요 종사 자 추경호 자료 라는 게 웃음 벨이긴 한데 폰 지 폭탄 돌리기 전세 갭 투기 로 나도 비싸게 전세 살다가 월세 살다가 집 샀으니 나도 비싸게 군대 내리 갈굼처럼 전세 놓고 월세 놔야지 전세 가랑 매 매가 랑 별 차이 도 없네 금리 도 낮네 채 채 몇 백 채 씩 계약금 만 넣고 갭 투기 로 투기 해야지 사다리 뻥뻥 걷어차야지 국민연금 고갈 그건 나 받는 동안 에 고갈 만 안되면 상관없고 아무튼 다음 세대 가 해결 할 문제 니까 노예 나 다름없는 하급 국민 불가촉천민 놈 들 은 좋은 말로 애 새끼 까 랄 때 까라고 더 보기
4566,악인론,정신과약 14알 먹는 사람 확실합니다. 읽으면서 묘한 불쾌감이 드는 건 나뿐만이 아니었구나.,2,0,정신과약  알 먹는 사람 확실합니다  읽으면서 묘한 불쾌감이 드는 건 나뿐만이 아니었구나 ,"['정신과', '약', '알', '먹는', '사람', '확실합니다', '읽으면서', '묘', '한', '불쾌감', '이', '드는', '건', '나', '뿐', '만이', '아니었구나']",정신과 약 알 먹는 사람 확실합니다 읽으면서 묘 한 불쾌감 이 드는 건 나 뿐 만이 아니었구나
4567,안젤리크,드럽게 잼없음.이제 기욤 뮈소는 믿고 걸러야겠음.성의없는 플롯. 이름값 못한다.습작이라고 해도 믿겠다.과장이 책을 준 이유가 있었군.,2,0,드럽게 잼없음 이제 기욤 뮈소는 믿고 걸러야겠음 성의없는 플롯  이름값 못한다 습작이라고 해도 믿겠다 과장이 책을 준 이유가 있었군 ,"['드럽게', '잼', '없음', '이제', '기욤', '뮈소', '는', '믿고', '걸러', '야', '겠음', '성의', '없는', '플롯', '이름', '값', '못', '한다', '습작', '이라고', '해도', '믿겠다', '과장', '이', '책', '을', '준', '이유', '가', '있었군']",드럽게 잼 없음 이제 기욤 뮈소 는 믿고 걸러 야 겠음 성의 없는 플롯 이름 값 못 한다 습작 이라고 해도 믿겠다 과장 이 책 을 준 이유 가 있었군
4568,폭군,판타지 소설을 공장처럼 찍어내는 출판사에서 어울리지 않게 진지한 책을 냈나 했더니.. 번역도 엉망 교열도 엉망.,1,0,판타지 소설을 공장처럼 찍어내는 출판사에서 어울리지 않게 진지한 책을 냈나 했더니  번역도 엉망 교열도 엉망 ,"['판타지', '소설', '을', '공장', '처럼', '찍어내는', '출판사', '에서', '어울리지', '않게', '진지한', '책', '을', '냈나', '했더니', '번역', '도', '엉망', '교열', '도', '엉망']",판타지 소설 을 공장 처럼 찍어내는 출판사 에서 어울리지 않게 진지한 책 을 냈나 했더니 번역 도 엉망 교열 도 엉망
4569,연쇄 살인마 개구리 남자,"쓸 데 없이 잔인한데, 사회적 의미 부여가 지나치다. 장광설은 지루하고, 설정은 지나치게 작위적이다.",2,0,쓸 데 없이 잔인한데  사회적 의미 부여가 지나치다  장광설은 지루하고  설정은 지나치게 작위적이다 ,"['쓸', '데', '없이', '잔인한데', '사회', '적', '의미', '부여', '가', '지나치다', '장광설', '은', '지루하고', '설정', '은', '지나치게', '작위', '적', '이다']",쓸 데 없이 잔인한데 사회 적 의미 부여 가 지나치다 장광설 은 지루하고 설정 은 지나치게 작위 적 이다
4570,초판본 폭풍의 언덕,표지 너무 따라한 것 아닌가요?,1,0,표지 너무 따라한 것 아닌가요 ,"['표지', '너무', '따라한', '것', '아닌가요']",표지 너무 따라한 것 아닌가요
4571,자살가게,소재는 참 좋은데 깊이있게 풀어내지 못한게 아쉽다.,2,0,소재는 참 좋은데 깊이있게 풀어내지 못한게 아쉽다 ,"['소재', '는', '참', '좋은데', '깊이', '있게', '풀어내지', '못', '한게', '아쉽다']",소재 는 참 좋은데 깊이 있게 풀어내지 못 한게 아쉽다
4572,100만원으로 시작하는 20대 파워 재테크,"요즘들어 부쩍 위기감 느낀다. 와타야 리사는 나보다 고작 두 살 많은데 책은 세 권째 출간. 시마모토 리오는 세 살 많고, 김애란은 6살 많지만 등단작은 23살에 썼다더라. 아무렇지 않게 뉴욕에 살던 얘기를 하는 후임은 동갑이고 한 살 어린 후임은 재테크에 아주 관심이 많다. 후자쪽의 후임이 요즘 나를 달금질한다. 전역하면 스물 넷인데 막막하지 않습니까? 하하. 건조하고 공허한 그 웃음이 다른 때보다 유난히 내 가슴에 와서 박혔다면 그건 내가 요즘 너무 민감한 것인가? 내세울 만한 경험이나 능력하나 없이 너무도 태평하게 살아 온 내...+ 더보기",2,0,요즘들어 부쩍 위기감 느낀다  와타야 리사는 나보다 고작 두 살 많은데 책은 세 권째 출간  시마모토 리오는 세 살 많고  김애란은  살 많지만 등단작은  살에 썼다더라  아무렇지 않게 뉴욕에 살던 얘기를 하는 후임은 동갑이고 한 살 어린 후임은 재테크에 아주 관심이 많다  후자쪽의 후임이 요즘 나를 달금질한다  전역하면 스물 넷인데 막막하지 않습니까  하하  건조하고 공허한 그 웃음이 다른 때보다 유난히 내 가슴에 와서 박혔다면 그건 내가 요즘 너무 민감한 것인가  내세울 만한 경험이나 능력하나 없이 너무도 태평하게 살아 온 내  더보기,"['요즘', '들어', '부쩍', '위기', '감', '느낀다', '와', '타야', '리사', '는', '나', '보다', '고작', '두', '살', '많은데', '책', '은', '세', '권', '째', '출', '간', '시마', '모토', '리오', '는', '세', '살', '많고', '김애란', '은', '살', '많지만', '등단', '작은', '살', '에', '썼다더라', '아무렇지', '않게', '뉴욕', '에', '살던', '얘기', '를', '하는', '후임', '은', '동갑', '이고', '한', '살', '어린', '후임', '은', '재테크', '에', '아주', '관심', '이', '많다', '후자', '쪽', '의', '후임', '이', '요즘', '나를', '달금질', '한', '다', '전역', '하면', '스물', '넷', '인데', '막막하지', '않습니까', '하하', '건조하고', '공허한', '그', '웃음', '이', '다른', '때', '보다', '유난히', '내', '가슴', '에', '와서', '박혔다면', '그건', '내', '가', '요즘', '너무', '민감한', '것', '인가', '내세울', '만', '한', '경험', '이나', '능력', '하나', '없이', '너무도', '태평하게', '살', '아', '온', '내', '더', '보기']",요즘 들어 부쩍 위기 감 느낀다 와 타야 리사 는 나 보다 고작 두 살 많은데 책 은 세 권 째 출 간 시마 모토 리오 는 세 살 많고 김애란 은 살 많지만 등단 작은 살 에 썼다더라 아무렇지 않게 뉴욕 에 살던 얘기 를 하는 후임 은 동갑 이고 한 살 어린 후임 은 재테크 에 아주 관심 이 많다 후자 쪽 의 후임 이 요즘 나를 달금질 한 다 전역 하면 스물 넷 인데 막막하지 않습니까 하하 건조하고 공허한 그 웃음 이 다른 때 보다 유난히 내 가슴 에 와서 박혔다면 그건 내 가 요즘 너무 민감한 것 인가 내세울 만 한 경험 이나 능력 하나 없이 너무도 태평하게 살 아 온 내 더 보기
4573,"촌놈, 김용택 극장에 가다","그래도 팔 이름이 있어 좋겠다. 헐~ 김용택이란 이름 석자는 노란 표지의 시집, 섬진강과 함께 내게로 왔다. 농토와 농민의 삶은 80년대 곧 운동이었고, 쉼없는 투쟁이었다. 이제 농촌이 고사당하는 IMF 와 FTA 체제에서 김용택은 극장엘 간다. 그가 좋아하는 영화가 어떤 것이든 상관 없지만, (이건 개인적인 부분이니까) 이 책은 영화에 대한 평론을 기대한 나를 실망시키기에 충분했다. 어디 잡문을 쓰다가 그걸 묶어 내도 유분수지... 이건 좀 아니다. 뒷부분에서 전원일기와 혜교 사랑에 대한 부분은 아예 읽을 염을 못내게 한다....+ 더보기",1,0,그래도 팔 이름이 있어 좋겠다  헐  김용택이란 이름 석자는 노란 표지의 시집  섬진강과 함께 내게로 왔다  농토와 농민의 삶은  년대 곧 운동이었고  쉼없는 투쟁이었다  이제 농촌이 고사당하는   와   체제에서 김용택은 극장엘 간다  그가 좋아하는 영화가 어떤 것이든 상관 없지만   이건 개인적인 부분이니까  이 책은 영화에 대한 평론을 기대한 나를 실망시키기에 충분했다  어디 잡문을 쓰다가 그걸 묶어 내도 유분수지  이건 좀 아니다  뒷부분에서 전원일기와 혜교 사랑에 대한 부분은 아예 읽을 염을 못내게 한다  더보기,"['그래도', '팔', '이름', '이', '있어', '좋겠다', '헐', '김용택', '이란', '이름', '석', '자', '는', '노란', '표지', '의', '시집', '섬진강', '과', '함께', '내게로', '왔다', '농토', '와', '농민', '의', '삶은', '년대', '곧', '운동', '이었고', '쉼', '없는', '투쟁', '이었다', '이제', '농촌', '이', '고사', '당하는', '와', '체제', '에서', '김용택', '은', '극장', '엘', '간다', '그', '가', '좋아하는', '영화', '가', '어떤', '것', '이든', '상관', '없지만', '이건', '개인', '적', '인', '부분', '이니까', '이', '책', '은', '영화', '에', '대한', '평론', '을', '기대한', '나를', '실망', '시키기에', '충분했다', '어디', '잡문', '을', '쓰다가', '그걸', '묶어', '내도', '유분수', '지', '이건', '좀', '아니다', '뒷', '부분', '에서', '전원일기', '와', '혜교', '사랑', '에', '대한', '부분', '은', '아예', '읽을', '염', '을', '못내', '게', '한다', '더', '보기']",그래도 팔 이름 이 있어 좋겠다 헐 김용택 이란 이름 석 자 는 노란 표지 의 시집 섬진강 과 함께 내게로 왔다 농토 와 농민 의 삶은 년대 곧 운동 이었고 쉼 없는 투쟁 이었다 이제 농촌 이 고사 당하는 와 체제 에서 김용택 은 극장 엘 간다 그 가 좋아하는 영화 가 어떤 것 이든 상관 없지만 이건 개인 적 인 부분 이니까 이 책 은 영화 에 대한 평론 을 기대한 나를 실망 시키기에 충분했다 어디 잡문 을 쓰다가 그걸 묶어 내도 유분수 지 이건 좀 아니다 뒷 부분 에서 전원일기 와 혜교 사랑 에 대한 부분 은 아예 읽을 염 을 못내 게 한다 더 보기
